Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,phnV_2,,hypothetical protein,1.0777452e-06,0.032271955,-
group_337,,hypothetical protein,group_4426,,hypothetical protein,1.0777452e-06,0.032271955,-
group_337,,hypothetical protein,bmrA,,hypothetical protein,1.0777452e-06,0.032271955,-
group_337,,hypothetical protein,group_636,,hypothetical protein,1.0777452e-06,0.032271955,-
group_337,,hypothetical protein,gmuD_2,,6-phospho-beta-glucosidase GmuD,1.0777452e-06,0.032271955,-
group_337,,hypothetical protein,group_1292,,hypothetical protein,1.0777452e-06,0.032271955,-
group_337,,hypothetical protein,iga_3,,Immunoglobulin A1 protease,1.0777452e-06,0.032271955,-
group_337,,hypothetical protein,oppD,,Oligopeptide transport ATP-binding protein OppD,1.0777452e-06,0.032271955,-
group_3375,,Carboxynorspermidine synthase,lytB_4,,Putative endo-beta-N-acetylglucosaminidase,1.0777452e-06,0.032271955,58
group_3376,,Carboxynorspermidine synthase,group_5493,,hypothetical protein,1.0777452e-06,0.032271955,177
group_338,,hypothetical protein,group_1073,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,group_2032,dinB,DNA polymerase IV,1.0777452e-06,0.032271955,-
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,group_268,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,ftsK_1,,DNA translocase FtsK,1.0777452e-06,0.032271955,161
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,group_5942,,hypothetical protein,1.0777452e-06,0.032271955,161
group_3409,,hypothetical protein,group_69,,hypothetical protein,1.0777452e-06,0.032271955,108
group_3411,licC_2,Lichenan permease IIC component,group_3199,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3426,,hypothetical protein,group_6011,,hypothetical protein,1.0777452e-06,0.032271955,165
group_3433,,hypothetical protein,group_2543,,putative ABC transporter ATP-binding protein,1.0777452e-06,0.032271955,-
group_3459,,hypothetical protein,leuA_1,,2-isopropylmalate synthase,1.0777452e-06,0.032271955,-
group_3460,,hypothetical protein,leuA_1,,2-isopropylmalate synthase,1.0777452e-06,0.032271955,-
group_3463,,hypothetical protein,group_4308,lysS,Lysine--tRNA ligase,1.0777452e-06,0.032271955,10
group_3463,,hypothetical protein,group_634,iga_2,Immunoglobulin A1 protease,1.0777452e-06,0.032271955,-
group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_130,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_229,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_1904,hmo,hypothetical protein,1.0777452e-06,0.032271955,-
group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_2467,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,phnV,,Putative 2-aminoethylphosphonate transport system permease protein PhnV,1.0777452e-06,0.032271955,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_337,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_124,acpP,Acyl carrier protein,1.0777452e-06,0.032271955,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_3913,,hypothetical protein,1.0777452e-06,0.032271955,28
group_3470,,hypothetical protein,group_1558,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3470,,hypothetical protein,group_2976,lagD_3,Lactococcin-G-processing and transport ATP-binding protein LagD,1.0777452e-06,0.032271955,-
group_3470,,hypothetical protein,group_268,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3489,,hypothetical protein,group_634,iga_2,Immunoglobulin A1 protease,1.0777452e-06,0.032271955,-
group_3489,,hypothetical protein,gtf2_2,,Glycosyltransferase-stabilizing protein Gtf2,1.0777452e-06,0.032271955,-
group_3494,,hypothetical protein,group_372,xerC_3,Tyrosine recombinase XerC,1.0777452e-06,0.032271955,-
group_3509,,hypothetical protein,group_4552,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3509,,hypothetical protein,group_2789,trmFO,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,1.0777452e-06,0.032271955,-
group_3509,,hypothetical protein,group_1349,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3521,,hypothetical protein,group_2733,,hypothetical protein,1.0777452e-06,0.032271955,76
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_2173,,hypothetical protein,1.0777452e-06,0.032271955,20
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_4552,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_1820,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_4492,,hypothetical protein,1.0777452e-06,0.032271955,20
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_5483,,hypothetical protein,1.0777452e-06,0.032271955,20
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_5485,,hypothetical protein,1.0777452e-06,0.032271955,20
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_5486,,hypothetical protein,1.0777452e-06,0.032271955,20
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_5482,Int-Tn,Transposase from transposon Tn916,1.0777452e-06,0.032271955,20
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_639,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_1457,,hypothetical protein,1.0777452e-06,0.032271955,20
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_5677,,hypothetical protein,1.0777452e-06,0.032271955,20
group_3533,dpnC,Type-2 restriction enzyme DpnI,group_5678,,hypothetical protein,1.0777452e-06,0.032271955,20
group_3546,,hypothetical protein,group_5554,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3560,asnA,Aspartate--ammonia ligase,group_209,,hypothetical protein,1.0777452e-06,0.032271955,78
group_3575,yitU,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU,group_4665,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3601,,hypothetical protein,prtP,,PII-type proteinase,1.0777452e-06,0.032271955,-
group_3610,,hypothetical protein,potA_1,,Spermidine,1.0777452e-06,0.032271955,-
group_3636,,hypothetical protein,group_385,,hypothetical protein,1.0777452e-06,0.032271955,53
group_3636,,hypothetical protein,tabA_3,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3652,yumC,Ferredoxin--NADP reductase 2,group_2749,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3652,yumC,Ferredoxin--NADP reductase 2,group_4069,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3652,yumC,Ferredoxin--NADP reductase 2,group_3429,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3671,glnQ_5,Glutamine transport ATP-binding protein GlnQ,group_1491,,hypothetical protein,1.0777452e-06,0.032271955,194
group_3686,tadA,tRNA-specific adenosine deaminase,group_4985,,hypothetical protein,1.0777452e-06,0.032271955,156
group_369,xerC_1,hypothetical protein,nfr1,,NADH-dependent flavin reductase subunit 1,1.0777452e-06,0.032271955,-
group_369,xerC_1,hypothetical protein,acpP_1,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3695,,hypothetical protein,group_4967,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3695,,hypothetical protein,group_5462,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3696,,hypothetical protein,group_4125,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3696,,hypothetical protein,group_2743,,putative response regulatory protein,1.0777452e-06,0.032271955,10
group_3696,,hypothetical protein,group_6433,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3701,yhdG,putative amino acid permease YhdG,gap,,Glyceraldehyde-3-phosphate dehydrogenase,1.0777452e-06,0.032271955,13
group_3701,yhdG,putative amino acid permease YhdG,rsmF,,Ribosomal RNA small subunit methyltransferase F,1.0777452e-06,0.032271955,13
group_3701,yhdG,putative amino acid permease YhdG,group_2217,,hypothetical protein,1.0777452e-06,0.032271955,13
group_3701,yhdG,putative amino acid permease YhdG,rlmN,,putative dual-specificity RNA methyltransferase RlmN,1.0777452e-06,0.032271955,-
group_3701,yhdG,putative amino acid permease YhdG,mtlR,,Transcriptional regulator MtlR,1.0777452e-06,0.032271955,-
group_3701,yhdG,putative amino acid permease YhdG,group_1904,hmo,hypothetical protein,1.0777452e-06,0.032271955,-
group_3701,yhdG,putative amino acid permease YhdG,group_2449,iga_2,Immunoglobulin A1 protease,1.0777452e-06,0.032271955,-
group_3701,yhdG,putative amino acid permease YhdG,group_60,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3701,yhdG,putative amino acid permease YhdG,group_4006,arcC1,Carbamate kinase 1,1.0777452e-06,0.032271955,-
group_3703,,hypothetical protein,tcyC,,L-cystine import ATP-binding protein TcyC,1.0777452e-06,0.032271955,-
group_372,xerC_3,Tyrosine recombinase XerC,group_1193,,hypothetical protein,1.0777452e-06,0.032271955,-
group_372,xerC_3,Tyrosine recombinase XerC,group_2556,lcnD_1,Lactococcin A secretion protein LcnD,1.0777452e-06,0.032271955,-
group_372,xerC_3,Tyrosine recombinase XerC,group_196,,hypothetical protein,1.0777452e-06,0.032271955,-
group_372,xerC_3,Tyrosine recombinase XerC,group_1038,ohrR,hypothetical protein,1.0777452e-06,0.032271955,-
group_372,xerC_3,Tyrosine recombinase XerC,group_2164,prtP,PII-type proteinase,1.0777452e-06,0.032271955,21
group_372,xerC_3,Tyrosine recombinase XerC,group_1199,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,1.0777452e-06,0.032271955,-
group_372,xerC_3,Tyrosine recombinase XerC,hsdS_1,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3720,,hypothetical protein,group_3678,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3720,,hypothetical protein,group_3433,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3725,,hypothetical protein,group_312,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3725,,hypothetical protein,group_268,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3730,,hypothetical protein,group_576,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3730,,hypothetical protein,group_4402,,hypothetical protein,1.0777452e-06,0.032271955,33
group_3733,,hypothetical protein,group_2319,clpC_2,putative ATP-dependent Clp protease ATP-binding subunit,1.0777452e-06,0.032271955,119
group_3738,,hypothetical protein,hsdS_2,,hypothetical protein,1.0777452e-06,0.032271955,121
group_3741,,hypothetical protein,group_4308,lysS,Lysine--tRNA ligase,1.0777452e-06,0.032271955,10
group_3742,,hypothetical protein,group_1169,,hypothetical protein,1.0777452e-06,0.032271955,156
group_3744,,hypothetical protein,group_6269,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3744,,hypothetical protein,group_5554,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3744,,hypothetical protein,group_5013,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3749,,hypothetical protein,group_826,,hypothetical protein,1.0777452e-06,0.032271955,62
group_3758,,hypothetical protein,group_1409,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3758,,hypothetical protein,leuA_1,,2-isopropylmalate synthase,1.0777452e-06,0.032271955,-
group_3758,,hypothetical protein,group_2946,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3758,,hypothetical protein,group_6078,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3758,,hypothetical protein,group_6079,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3760,,hypothetical protein,group_2667,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3771,,hypothetical protein,group_316,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3785,,hypothetical protein,group_3114,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3785,,hypothetical protein,group_4122,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3785,,hypothetical protein,group_4478,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3785,,hypothetical protein,group_5460,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3785,,hypothetical protein,group_5461,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3785,,hypothetical protein,group_1736,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3785,,hypothetical protein,group_4919,,hypothetical protein,1.0777452e-06,0.032271955,10
group_3787,,hypothetical protein,group_1545,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3787,,hypothetical protein,group_3459,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3787,,hypothetical protein,group_4919,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_3459,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_3114,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_4122,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_4478,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_5460,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_5461,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_1736,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_4919,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_3115,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_3460,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3793,,hypothetical protein,group_4479,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3801,hhaIM,Modification methylase HhaI,group_3429,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3801,hhaIM,Modification methylase HhaI,group_2306,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3801,hhaIM,Modification methylase HhaI,group_4557,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_5047,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_5668,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_1541,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_4189,smc_2,Chromosome partition protein Smc,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_4558,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_5049,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_5667,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_5809,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_6665,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_4556,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_5669,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_6646,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_6647,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_5046,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_5670,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_6649,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_6650,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3801,hhaIM,Modification methylase HhaI,group_6702,,hypothetical protein,1.0777452e-06,0.032271955,116
group_3804,treR,HTH-type transcriptional regulator TreR,group_8211,,tRNA-Ala(tgc),1.0777452e-06,0.032271955,-
group_3804,treR,HTH-type transcriptional regulator TreR,trmFO,,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,1.0777452e-06,0.032271955,95
group_3808,mtlA,PTS system mannitol-specific EIICB component,hsdR,,Type-1 restriction enzyme R protein,1.0777452e-06,0.032271955,-
group_3808,mtlA,PTS system mannitol-specific EIICB component,group_1509,mobA,Mobilization protein A,1.0777452e-06,0.032271955,13
group_3845,sacA,Sucrose-6-phosphate hydrolase,miaB,,hypothetical protein,1.0777452e-06,0.032271955,66
group_3845,sacA,Sucrose-6-phosphate hydrolase,group_4441,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3845,sacA,Sucrose-6-phosphate hydrolase,group_1468,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3845,sacA,Sucrose-6-phosphate hydrolase,group_385,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3845,sacA,Sucrose-6-phosphate hydrolase,group_2453,fucI,L-fucose isomerase,1.0777452e-06,0.032271955,-
group_385,,hypothetical protein,group_1546,,hypothetical protein,1.0777452e-06,0.032271955,-
group_385,,hypothetical protein,group_2070,,hypothetical protein,1.0777452e-06,0.032271955,53
group_385,,hypothetical protein,group_654,,hypothetical protein,1.0777452e-06,0.032271955,-
group_385,,hypothetical protein,agrA_2,,Accessory gene regulator A,1.0777452e-06,0.032271955,-
group_385,,hypothetical protein,xerC_3,,hypothetical protein,1.0777452e-06,0.032271955,-
group_385,,hypothetical protein,group_2667,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3861,groL,60 kDa chaperonin,group_107,acpP_2,hypothetical protein,1.0777452e-06,0.032271955,-
group_3861,groL,60 kDa chaperonin,group_8298,,tRNA-Glu(ttc),1.0777452e-06,0.032271955,-
group_3861,groL,60 kDa chaperonin,group_3459,,hypothetical protein,1.0777452e-06,0.032271955,-
group_387,,hypothetical protein,comC,,Type 4 prepilin-like proteins leader peptide-processing enzyme,1.0777452e-06,0.032271955,-
group_387,,hypothetical protein,manP,,PTS system mannose-specific EIIBCA component,1.0777452e-06,0.032271955,-
group_387,,hypothetical protein,group_4552,,hypothetical protein,1.0777452e-06,0.032271955,-
group_387,,hypothetical protein,hsdS,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3871,rpoB,DNA-directed RNA polymerase subunit beta,group_1317,,hypothetical protein,1.0777452e-06,0.032271955,104
group_3871,rpoB,DNA-directed RNA polymerase subunit beta,group_3436,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3871,rpoB,DNA-directed RNA polymerase subunit beta,haeIIIM,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3871,rpoB,DNA-directed RNA polymerase subunit beta,group_5428,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3892,manX_3,PTS system mannose-specific EIIAB component,dnaC_2,,DNA replication protein DnaC,1.0777452e-06,0.032271955,156
group_39,,hypothetical protein,group_8211,,tRNA-Ala(tgc),1.0777452e-06,0.032271955,-
group_390,,hypothetical protein,speA,,Arginine decarboxylase,1.0777452e-06,0.032271955,-
group_390,,hypothetical protein,prtP,,PII-type proteinase,1.0777452e-06,0.032271955,-
group_390,,hypothetical protein,group_2632,,hypothetical protein,1.0777452e-06,0.032271955,-
group_390,,hypothetical protein,ptsP,,hypothetical protein,1.0777452e-06,0.032271955,-
group_390,,hypothetical protein,group_3222,,hypothetical protein,1.0777452e-06,0.032271955,-
group_390,,hypothetical protein,group_498,,hypothetical protein,1.0777452e-06,0.032271955,-
group_390,,hypothetical protein,group_294,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3902,,hypothetical protein,wfgD,,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,1.0777452e-06,0.032271955,-
group_3905,araQ_3,L-arabinose transport system permease protein AraQ,group_1576,,hypothetical protein,1.0777452e-06,0.032271955,86
group_3912,,hypothetical protein,celD,,PTS system cellobiose-specific EIIA component,1.0777452e-06,0.032271955,-
group_3912,,hypothetical protein,group_2167,licC_2,Lichenan permease IIC component,1.0777452e-06,0.032271955,-
group_3913,,hypothetical protein,celD,,PTS system cellobiose-specific EIIA component,1.0777452e-06,0.032271955,-
group_3913,,hypothetical protein,group_1757,yxlF,putative ABC transporter ATP-binding protein YxlF,1.0777452e-06,0.032271955,28
group_3942,gdh,NADP-specific glutamate dehydrogenase,group_8320,,tRNA-Glu(ttc),1.0777452e-06,0.032271955,41
group_3946,,hypothetical protein,uvrB_2,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3946,,hypothetical protein,group_3199,,hypothetical protein,1.0777452e-06,0.032271955,-
group_3946,,hypothetical protein,group_4778,malX,Maltose,1.0777452e-06,0.032271955,-
group_3946,,hypothetical protein,bglA,,6-phospho-beta-glucosidase BglA,1.0777452e-06,0.032271955,-
group_395,,hypothetical protein,prtP,,PII-type proteinase,1.0777452e-06,0.032271955,79
group_397,tabA_2,Toxin-antitoxin biofilm protein TabA,group_1068,,hypothetical protein,1.0777452e-06,0.032271955,-
group_397,tabA_2,Toxin-antitoxin biofilm protein TabA,patA_1,,Peptidoglycan O-acetyltransferase,1.0777452e-06,0.032271955,62
group_3974,yhjX,putative MFS-type transporter YhjX,wfgD,,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,1.0777452e-06,0.032271955,-
group_398,tabA_1,hypothetical protein,group_1545,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4006,arcC1,Carbamate kinase 1,cdhR,,HTH-type transcriptional regulator CdhR,1.0777452e-06,0.032271955,-
group_4006,arcC1,Carbamate kinase 1,group_3703,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4006,arcC1,Carbamate kinase 1,group_2805,znuA_1,High-affinity zinc uptake system binding-protein ZnuA,1.0777452e-06,0.032271955,33
group_4009,hflK,Modulator of FtsH protease HflK,group_3678,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4009,hflK,Modulator of FtsH protease HflK,menG,,Demethylmenaquinone methyltransferase,1.0777452e-06,0.032271955,33
group_4009,hflK,Modulator of FtsH protease HflK,rpiR,,HTH-type transcriptional regulator RpiR,1.0777452e-06,0.032271955,-
group_4009,hflK,Modulator of FtsH protease HflK,nanE_2,,Putative N-acetylmannosamine-6-phosphate 2-epimerase,1.0777452e-06,0.032271955,-
group_4013,eabC,Blood-group-substance endo-14-beta-galactosidase,group_1188,,hypothetical protein,1.0777452e-06,0.032271955,33
group_4013,eabC,Blood-group-substance endo-14-beta-galactosidase,group_2453,fucI,L-fucose isomerase,1.0777452e-06,0.032271955,33
group_4029,gmuD_2,6-phospho-beta-glucosidase GmuD,group_8211,,tRNA-Ala(tgc),1.0777452e-06,0.032271955,-
group_4029,gmuD_2,6-phospho-beta-glucosidase GmuD,group_2198,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4041,,hypothetical protein,group_69,,hypothetical protein,1.0777452e-06,0.032271955,108
group_4048,xerD,Tyrosine recombinase XerD,group_2662,,hypothetical protein,1.0777452e-06,0.032271955,116
group_4056,pepX,Xaa-Pro dipeptidyl-peptidase,glnH_2,,ABC transporter glutamine-binding protein GlnH,1.0777452e-06,0.032271955,-
group_4056,pepX,Xaa-Pro dipeptidyl-peptidase,tabA_2,,Toxin-antitoxin biofilm protein TabA,1.0777452e-06,0.032271955,-
group_4056,pepX,Xaa-Pro dipeptidyl-peptidase,group_1583,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4066,,Pilin,group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,1.0777452e-06,0.032271955,21
group_4066,,Pilin,group_4552,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4069,,hypothetical protein,group_4689,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4073,,hypothetical protein,group_1132,,hypothetical protein,1.0777452e-06,0.032271955,29
group_4073,,hypothetical protein,group_5169,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4073,,hypothetical protein,group_3199,,hypothetical protein,1.0777452e-06,0.032271955,29
group_408,,hypothetical protein,group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,1.0777452e-06,0.032271955,-
group_408,,hypothetical protein,group_229,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4085,,hypothetical protein,group_4460,,hypothetical protein,1.0777452e-06,0.032271955,165
group_409,,hypothetical protein,group_1077,mutX_1,8-oxo-dGTP diphosphatase,1.0777452e-06,0.032271955,-
group_4091,,hypothetical protein,group_4069,,hypothetical protein,1.0777452e-06,0.032271955,165
group_4091,,hypothetical protein,Int-Tn_3,,Transposase from transposon Tn916,1.0777452e-06,0.032271955,165
group_4103,,hypothetical protein,ygaZ,,Inner membrane protein YgaZ,1.0777452e-06,0.032271955,104
group_4113,,hypothetical protein,group_2198,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4115,,hypothetical protein,group_2872,,hypothetical protein,1.0777452e-06,0.032271955,156
group_4117,,hypothetical protein,group_3103,,hypothetical protein,1.0777452e-06,0.032271955,156
group_4117,,hypothetical protein,polC_3,,DNA polymerase III PolC-type,1.0777452e-06,0.032271955,156
group_4117,,hypothetical protein,group_4158,,hypothetical protein,1.0777452e-06,0.032271955,156
group_4117,,hypothetical protein,clpP1,,ATP-dependent Clp protease proteolytic subunit 1,1.0777452e-06,0.032271955,156
group_4122,,hypothetical protein,leuA_1,,2-isopropylmalate synthase,1.0777452e-06,0.032271955,-
group_4122,,hypothetical protein,group_8210,,tRNA-Ala(tgc),1.0777452e-06,0.032271955,10
group_4122,,hypothetical protein,group_1405,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4122,,hypothetical protein,group_4456,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4125,,hypothetical protein,group_1405,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4126,ssb_3,Single-stranded DNA-binding protein,group_4308,lysS,Lysine--tRNA ligase,1.0777452e-06,0.032271955,10
group_4126,ssb_3,Single-stranded DNA-binding protein,group_634,iga_2,Immunoglobulin A1 protease,1.0777452e-06,0.032271955,-
group_4129,,hypothetical protein,group_1424,,hypothetical protein,1.0777452e-06,0.032271955,28
group_4129,,hypothetical protein,group_2470,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4134,,hypothetical protein,pfbA,,Plasmin and fibronectin-binding protein A,1.0777452e-06,0.032271955,-
group_4134,,hypothetical protein,yhdJ,,DNA adenine methyltransferase YhdJ,1.0777452e-06,0.032271955,-
group_4134,,hypothetical protein,leuA_1,,2-isopropylmalate synthase,1.0777452e-06,0.032271955,-
group_4134,,hypothetical protein,group_3720,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4134,,hypothetical protein,group_1424,,hypothetical protein,1.0777452e-06,0.032271955,28
group_4134,,hypothetical protein,group_60,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4134,,hypothetical protein,group_4938,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4137,,hypothetical protein,group_509,,hypothetical protein,1.0777452e-06,0.032271955,-
group_4137,,hypothetical protein,dnaD_2,,hypothetical protein,1.0777452e-06,0.032271955,156
group_4142,,hypothetical protein,group_2898,,hypothetical protein,1.0777452e-06,0.032271955,20
group_415,,hypothetical protein,group_91,glf_2,UDP-galactopyranose mutase,1.0777452e-06,0.032271955,106
group_4150,,hypothetical protein,group_4689,,hypothetical protein,1.0777452e-06,0.032271955,10
group_4150,,hypothetical protein,group_1558,,hypothetical protein,1.0777452e-06,0.032271955,-
