Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_3155,epsJ_2,putative glycosyltransferase EpsJ,group_639,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3156,epsJ_2,putative glycosyltransferase EpsJ,ygaZ,,Inner membrane protein YgaZ,5.721296e-06,5.721296e-06,-
group_3156,epsJ_2,putative glycosyltransferase EpsJ,gtf2_1,,Glycosyltransferase-stabilizing protein Gtf2,5.721296e-06,5.721296e-06,283
group_3157,,hypothetical protein,group_3787,,hypothetical protein,5.721296e-06,5.721296e-06,272
group_316,,hypothetical protein,dhaM,,PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM,5.721296e-06,5.721296e-06,-
group_316,,hypothetical protein,yknX,,Putative efflux system component YknX,5.721296e-06,5.721296e-06,-
group_316,,hypothetical protein,lipO,,Lipoprotein LipO,5.721296e-06,5.721296e-06,-
group_3161,,hypothetical protein,group_8211,,tRNA-Ala(tgc),5.721296e-06,5.721296e-06,-
group_3161,,hypothetical protein,glpK,,Glycerol kinase,5.721296e-06,5.721296e-06,-
group_3161,,hypothetical protein,group_148,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3161,,hypothetical protein,group_4750,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3162,,hypothetical protein,group_8365,,tRNA-Val(tac),5.721296e-06,5.721296e-06,-
group_3162,,hypothetical protein,group_909,gatA_1,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3162,,hypothetical protein,group_2346,yvgN,Glyoxal reductase,5.721296e-06,5.721296e-06,-
group_3162,,hypothetical protein,group_192,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3164,,hypothetical protein,hsdS,,hypothetical protein,5.721296e-06,5.721296e-06,198
group_3164,,hypothetical protein,group_503,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3164,,hypothetical protein,group_666,ltrA,Group II intron-encoded protein LtrA,5.721296e-06,5.721296e-06,-
group_3164,,hypothetical protein,group_3161,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3167,,hypothetical protein,xerC_1,,Tyrosine recombinase XerC,5.721296e-06,5.721296e-06,-
group_3167,,hypothetical protein,comC,,Type 4 prepilin-like proteins leader peptide-processing enzyme,5.721296e-06,5.721296e-06,-
group_3167,,hypothetical protein,group_2162,rapA,RNA polymerase-associated protein RapA,5.721296e-06,5.721296e-06,-
group_3167,,hypothetical protein,group_39,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3167,,hypothetical protein,group_730,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3167,,hypothetical protein,group_503,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3167,,hypothetical protein,group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,5.721296e-06,5.721296e-06,-
group_3168,,hypothetical protein,group_2261,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3168,,hypothetical protein,group_1773,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3168,,hypothetical protein,group_1098,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3169,,hypothetical protein,group_3804,treR,HTH-type transcriptional regulator TreR,5.721296e-06,5.721296e-06,-
group_3169,,hypothetical protein,group_436,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3170,,hypothetical protein,group_1068,,hypothetical protein,5.721296e-06,5.721296e-06,36
group_3170,,hypothetical protein,group_60,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3170,,hypothetical protein,group_2894,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3171,,hypothetical protein,group_442,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3171,,hypothetical protein,group_3168,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3171,,hypothetical protein,group_8210,,tRNA-Ala(tgc),5.721296e-06,5.721296e-06,-
group_3171,,hypothetical protein,group_4643,trpC,Indole-3-glycerol phosphate synthase,5.721296e-06,5.721296e-06,-
group_3175,,hypothetical protein,group_2076,glnH_2,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3175,,hypothetical protein,group_5671,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_4557,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_5047,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_5668,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_1541,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_4189,smc_2,Chromosome partition protein Smc,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_4558,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_5049,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_5667,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_5809,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_6665,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_4556,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_5669,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_6646,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_6647,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_5046,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_5670,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_6649,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_6650,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3175,,hypothetical protein,group_7078,,hypothetical protein,5.721296e-06,5.721296e-06,212
group_3178,,hypothetical protein,group_2252,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3178,,hypothetical protein,group_4116,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3178,,hypothetical protein,group_8300,,tRNA-Glu(ttc),5.721296e-06,5.721296e-06,-
group_318,,hypothetical protein,group_8322,,tRNA-Glu(ttc),5.721296e-06,5.721296e-06,-
group_3181,,hypothetical protein,group_2306,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3181,,hypothetical protein,group_2743,,putative response regulatory protein,5.721296e-06,5.721296e-06,-
group_3181,,hypothetical protein,group_592,lytA_2,Autolysin,5.721296e-06,5.721296e-06,212
group_3185,,hypothetical protein,group_787,,hypothetical protein,5.721296e-06,5.721296e-06,317
group_3190,,hypothetical protein,group_337,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3190,,hypothetical protein,group_1180,lacE_1,hypothetical protein,5.721296e-06,5.721296e-06,342
group_3190,,hypothetical protein,group_980,lagD_4,Lactococcin-G-processing and transport ATP-binding protein LagD,5.721296e-06,5.721296e-06,342
group_3196,,hypothetical protein,group_8414,,tRNA-Phe(gaa),5.721296e-06,5.721296e-06,-
group_3196,,hypothetical protein,gpsB,,Cell cycle protein GpsB,5.721296e-06,5.721296e-06,-
group_3196,,hypothetical protein,malX,,Maltose,5.721296e-06,5.721296e-06,-
group_3196,,hypothetical protein,group_2582,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3196,,hypothetical protein,hsdR,,Type-1 restriction enzyme R protein,5.721296e-06,5.721296e-06,-
group_3196,,hypothetical protein,phnV_2,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3197,,hypothetical protein,group_818,,putative ABC transporter ATP-binding protein,5.721296e-06,5.721296e-06,-
group_3197,,hypothetical protein,clpE,,ATP-dependent Clp protease ATP-binding subunit ClpE,5.721296e-06,5.721296e-06,-
group_3197,,hypothetical protein,group_8211,,tRNA-Ala(tgc),5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,group_5995,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,group_2733,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,group_3901,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,group_3555,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,group_3197,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,licR_1,,putative licABCH operon regulator,5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,epsH,,Putative glycosyltransferase EpsH,5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,yxdL_1,,ABC transporter ATP-binding protein YxdL,5.721296e-06,5.721296e-06,-
group_3199,,hypothetical protein,group_2348,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_320,,hypothetical protein,group_274,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3203,,hypothetical protein,group_2898,,hypothetical protein,5.721296e-06,5.721296e-06,176
group_3203,,hypothetical protein,group_239,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3203,,hypothetical protein,group_2894,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_321,,hypothetical protein,gdh,,NADP-specific glutamate dehydrogenase,5.721296e-06,5.721296e-06,-
group_3218,,hypothetical protein,speA,,Arginine decarboxylase,5.721296e-06,5.721296e-06,-
group_3218,,hypothetical protein,group_4874,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3218,,hypothetical protein,group_272,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3218,,hypothetical protein,group_1351,galT_1,Galactose-1-phosphate uridylyltransferase,5.721296e-06,5.721296e-06,-
group_3218,,hypothetical protein,group_4236,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,trmFO,,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,group_1470,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,iga_2,,Immunoglobulin A1 protease,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,group_2393,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,group_4667,alaA,Glutamate-pyruvate aminotransferase AlaA,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,group_2817,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,tcyC_2,,L-cystine import ATP-binding protein TcyC,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,group_4354,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3222,,hypothetical protein,group_3199,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3223,yesO_2,Putative ABC transporter substrate-binding protein YesO,group_8366,,tRNA-Val(tac),5.721296e-06,5.721296e-06,-
group_3223,yesO_2,Putative ABC transporter substrate-binding protein YesO,group_272,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3223,yesO_2,Putative ABC transporter substrate-binding protein YesO,group_2947,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3223,yesO_2,Putative ABC transporter substrate-binding protein YesO,group_2894,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3223,yesO_2,Putative ABC transporter substrate-binding protein YesO,group_755,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3223,yesO_2,Putative ABC transporter substrate-binding protein YesO,group_192,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3228,,hypothetical protein,secA_2,,Protein translocase subunit SecA,5.721296e-06,5.721296e-06,-
group_3228,,hypothetical protein,gtf1,,Glycosyltransferase Gtf1,5.721296e-06,5.721296e-06,-
group_3228,,hypothetical protein,group_3758,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3228,,hypothetical protein,group_6086,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3228,,hypothetical protein,lmrA_1,,Multidrug resistance ABC transporter ATP-binding and permease protein,5.721296e-06,5.721296e-06,-
group_3258,gtfA,Sucrose phosphorylase,group_4056,pepX,Xaa-Pro dipeptidyl-peptidase,5.721296e-06,5.721296e-06,264
group_3266,,putative HTH-type transcriptional regulator,group_1391,slyA_2,hypothetical protein,5.721296e-06,5.721296e-06,316
group_3273,ycfH,putative metal-dependent hydrolase YcfH,hlyB,,Alpha-hemolysin translocation ATP-binding protein HlyB,5.721296e-06,5.721296e-06,-
group_3273,ycfH,putative metal-dependent hydrolase YcfH,group_69,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3273,ycfH,putative metal-dependent hydrolase YcfH,group_2749,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3273,ycfH,putative metal-dependent hydrolase YcfH,group_1322,wfgD,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,5.721296e-06,5.721296e-06,-
group_3273,ycfH,putative metal-dependent hydrolase YcfH,group_822,,putative ABC transporter ATP-binding protein,5.721296e-06,5.721296e-06,-
group_3273,ycfH,putative metal-dependent hydrolase YcfH,group_1199,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,5.721296e-06,5.721296e-06,-
group_3286,,hypothetical protein,group_2967,metP,Methionine import system permease protein MetP,5.721296e-06,5.721296e-06,384
group_3290,,5'-nucleotidase,prtP,,PII-type proteinase,5.721296e-06,5.721296e-06,-
group_3298,,hypothetical protein,group_3199,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_331,,hypothetical protein,group_2539,,hypothetical protein,5.721296e-06,5.721296e-06,338
group_3317,yknX,Putative efflux system component YknX,group_2733,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3317,yknX,Putative efflux system component YknX,group_1424,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3319,,Ferredoxin--NADP reductase,group_8418,,tRNA-Phe(gaa),5.721296e-06,5.721296e-06,-
group_3319,,Ferredoxin--NADP reductase,group_2850,,putative type I restriction enzymeP M protein,5.721296e-06,5.721296e-06,-
group_3320,,Ferredoxin--NADP reductase,pfbA,,Plasmin and fibronectin-binding protein A,5.721296e-06,5.721296e-06,-
group_3320,,Ferredoxin--NADP reductase,group_1287,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3320,,Ferredoxin--NADP reductase,group_312,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3320,,Ferredoxin--NADP reductase,group_4354,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_333,,hypothetical protein,coaD,,Phosphopantetheine adenylyltransferase,5.721296e-06,5.721296e-06,-
group_333,,hypothetical protein,group_8369,,tRNA-Val(tac),5.721296e-06,5.721296e-06,-
group_333,,hypothetical protein,group_4029,gmuD_2,6-phospho-beta-glucosidase GmuD,5.721296e-06,5.721296e-06,-
group_333,,hypothetical protein,group_801,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_333,,hypothetical protein,group_230,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,group_2971,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,group_3319,,Ferredoxin--NADP reductase,5.721296e-06,5.721296e-06,-
group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,group_8369,,tRNA-Val(tac),5.721296e-06,5.721296e-06,-
group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,celD,,PTS system cellobiose-specific EIIA component,5.721296e-06,5.721296e-06,-
group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,group_2348,,hypothetical protein,5.721296e-06,5.721296e-06,189
group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,tcyC_2,,L-cystine import ATP-binding protein TcyC,5.721296e-06,5.721296e-06,-
group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,arcA,,Arginine deiminase,5.721296e-06,5.721296e-06,-
group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,pulA,,Pullulanase,5.721296e-06,5.721296e-06,-
group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,group_8211,,tRNA-Ala(tgc),5.721296e-06,5.721296e-06,-
group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,yoeB,,Toxin YoeB,5.721296e-06,5.721296e-06,-
group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,group_4354,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_337,,hypothetical protein,acpB,,Capsule synthesis positive regulator AcpB,5.721296e-06,5.721296e-06,-
group_337,,hypothetical protein,group_8418,,tRNA-Phe(gaa),5.721296e-06,5.721296e-06,-
group_337,,hypothetical protein,yteP_1,,putative multiple-sugar transport system permease YteP,5.721296e-06,5.721296e-06,-
group_337,,hypothetical protein,gatA_1,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_337,,hypothetical protein,group_196,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3371,mutS,DNA mismatch repair protein MutS,group_1069,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3372,speE,Polyamine aminopropyltransferase,group_256,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_338,,hypothetical protein,group_1132,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_338,,hypothetical protein,group_130,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_338,,hypothetical protein,group_187,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_338,,hypothetical protein,group_447,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_338,,hypothetical protein,group_5517,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_338,,hypothetical protein,group_879,hsdR,Type-1 restriction enzyme R protein,5.721296e-06,5.721296e-06,-
group_339,,hypothetical protein,group_755,,hypothetical protein,5.721296e-06,5.721296e-06,268
group_339,,hypothetical protein,group_1496,ubiE,Ubiquinone,5.721296e-06,5.721296e-06,-
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,group_312,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,group_902,gatA_1,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,group_541,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,group_131,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3405,tetM,Tetracycline resistance protein TetM from transposon TnFO1,group_4174,speA,Arginine decarboxylase,5.721296e-06,5.721296e-06,-
group_3409,,hypothetical protein,group_385,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3409,,hypothetical protein,group_1118,potD_2,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3409,,hypothetical protein,group_4235,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3409,,hypothetical protein,group_6078,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3409,,hypothetical protein,group_6079,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3409,,hypothetical protein,group_5170,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3411,licC_2,Lichenan permease IIC component,group_1193,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3411,licC_2,Lichenan permease IIC component,sacA,,Sucrose-6-phosphate hydrolase,5.721296e-06,5.721296e-06,-
group_3411,licC_2,Lichenan permease IIC component,yknX,,Putative efflux system component YknX,5.721296e-06,5.721296e-06,-
group_3411,licC_2,Lichenan permease IIC component,oppD,,Oligopeptide transport ATP-binding protein OppD,5.721296e-06,5.721296e-06,-
group_3418,,hypothetical protein,hlyB,,Alpha-hemolysin translocation ATP-binding protein HlyB,5.721296e-06,5.721296e-06,-
group_3426,,hypothetical protein,group_509,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3427,,hypothetical protein,group_134,acpP_1,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3433,,hypothetical protein,group_4648,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3433,,hypothetical protein,dpnC,,Type-2 restriction enzyme DpnI,5.721296e-06,5.721296e-06,-
group_3436,,hypothetical protein,group_388,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3436,,hypothetical protein,group_764,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3437,,hypothetical protein,ruvB,,Holliday junction ATP-dependent DNA helicase RuvB,5.721296e-06,5.721296e-06,-
group_3451,,hypothetical protein,group_134,acpP_1,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3451,,hypothetical protein,hsdS,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3451,,hypothetical protein,group_1231,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3451,,hypothetical protein,group_3320,,Ferredoxin--NADP reductase,5.721296e-06,5.721296e-06,-
group_3452,,Fluoroquinolones export ATP-binding protein,group_1583,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3452,,Fluoroquinolones export ATP-binding protein,gatA_2,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3452,,Fluoroquinolones export ATP-binding protein,group_2076,glnH_2,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3459,,hypothetical protein,group_3199,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3459,,hypothetical protein,ltrA,,Group II intron-encoded protein LtrA,5.721296e-06,5.721296e-06,-
group_3460,,hypothetical protein,group_3199,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3460,,hypothetical protein,group_1161,leuB,3-isopropylmalate dehydrogenase,5.721296e-06,5.721296e-06,-
group_3463,,hypothetical protein,ptsP,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3463,,hypothetical protein,group_1904,hmo,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_3197,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_428,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_8322,,tRNA-Glu(ttc),5.721296e-06,5.721296e-06,-
group_3464,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,gtf2_2,,Glycosyltransferase-stabilizing protein Gtf2,5.721296e-06,5.721296e-06,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,yecS_2,,L-cystine transport system permease protein YecS,5.721296e-06,5.721296e-06,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_4874,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_1470,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_1979,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,celD,,PTS system cellobiose-specific EIIA component,5.721296e-06,5.721296e-06,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_2394,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_2894,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,kpsT,,putative ABC transporter ATP-binding protein,5.721296e-06,5.721296e-06,202
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_3912,,hypothetical protein,5.721296e-06,5.721296e-06,202
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_5227,,hypothetical protein,5.721296e-06,5.721296e-06,202
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_3298,,hypothetical protein,5.721296e-06,5.721296e-06,202
group_3465,gtf2_1,Glycosyltransferase-stabilizing protein Gtf2,group_1086,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3469,smc_2,Chromosome partition protein Smc,group_3157,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3470,,hypothetical protein,group_579,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3470,,hypothetical protein,group_4241,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3470,,hypothetical protein,group_316,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3470,,hypothetical protein,group_2213,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3477,,hypothetical protein,arcC1,,Carbamate kinase 1,5.721296e-06,5.721296e-06,-
group_3477,,hypothetical protein,group_2581,,hypothetical protein,5.721296e-06,5.721296e-06,83
group_348,,hypothetical protein,group_91,glf_2,UDP-galactopyranose mutase,5.721296e-06,5.721296e-06,157
group_348,,hypothetical protein,group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,5.721296e-06,5.721296e-06,-
group_3485,,hypothetical protein,group_1374,comC,Type 4 prepilin-like proteins leader peptide-processing enzyme,5.721296e-06,5.721296e-06,233
group_3485,,hypothetical protein,group_3053,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3485,,hypothetical protein,group_2872,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3485,,hypothetical protein,group_776,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3489,,hypothetical protein,group_3222,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3489,,hypothetical protein,bltD,,Spermine,5.721296e-06,5.721296e-06,-
group_3494,,hypothetical protein,group_1979,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3494,,hypothetical protein,hlyB,,Alpha-hemolysin translocation ATP-binding protein HlyB,5.721296e-06,5.721296e-06,-
group_3494,,hypothetical protein,group_2771,glpK,Glycerol kinase,5.721296e-06,5.721296e-06,58
group_3494,,hypothetical protein,group_799,,hypothetical protein,5.721296e-06,5.721296e-06,-
group_3494,,hypothetical protein,group_663,ltrA,Group II intron-encoded protein LtrA,5.721296e-06,5.721296e-06,58
group_3494,,hypothetical protein,rhaR,,HTH-type transcriptional activator RhaR,5.721296e-06,5.721296e-06,-
group_3494,,hypothetical protein,hpaIIM,,Modification methylase HpaII,5.721296e-06,5.721296e-06,-
group_3497,,hypothetical protein,group_4837,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_5355,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_5357,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_4581,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_5358,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,iap,,putative endopeptidase p60,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_3027,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_2627,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_2336,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_3498,,N-acetylmuramoyl-L-alanine amidase domain-containing protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_3811,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_5100,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_5825,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3497,,hypothetical protein,group_5826,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3498,,N-acetylmuramoyl-L-alanine amidase domain-containing protein,group_1064,,hypothetical protein,5.721296e-06,5.721296e-06,280
group_3509,,hypothetical protein,dinB,,DNA polymerase IV,5.721296e-06,5.721296e-06,-
group_3509,,hypothetical protein,group_4354,,hypothetical protein,5.721296e-06,5.721296e-06,-
